use_no,prodno,chem_code,prodchem_pct,lbs_chm_used,lbs_prd_used,amt_prd_used,unit_of_meas,acre_planted,unit_planted,acre_treated,unit_treated,applic_cnt,applic_dt,applic_time,county_cd,base_ln_mer,township,tship_dir,range,range_dir,section,site_loc_id,grower_id,license_no,planting_seq,aer_gnd_ind,site_code,qualify_cd,batch_no,document_no,summary_cd,record_id,comtrs,error_flag
633391,52250,3849,1,.02,2,2,LB,1,A,200,S,1,03/22/2021,1900,23,M,16,N,12,W,16,"01","23192300827","",,G,153,0,2302,4471,5,B,23M16N12W16,
633439,63468,,,,.1341,2,OZ,2,A,2,A,1,01/23/2021,1230,23,M,16,N,12,W,32,"2","2321230108","",,G,29143,0,2302,426,18,B,23M16N12W32,
633449,49868,5802,51,7.965588,15.6188,249.9,OZ,100,A,100,A,1,01/20/2021,1500,23,M,17,N,11,W,07,"01","2321230026A","",,G,4003,0,2302,1557,2,B,23M17N11W07,
633328,51055,,,,16.0144,237.3,OZ,168,A,22.6,A,1,02/19/2021,1500,23,M,13,N,11,W,26,"1","2319230831","",,G,29143,0,2302,4264,8,B,23M13N11W26,
633383,63510,6035,25,.2786,1.1144,17.83,OZ,25,A,8.33,A,1,03/19/2021,1400,23,M,14,N,12,W,16,"04","23212300253","",,G,29143,0,2302,4463,6,B,23M14N12W16,
633651,10244,379,7.5,.0005175,.0069,.11,OZ,1,A,17.7,S,1,01/28/2021,1530,23,M,16,N,17,W,26,"1","23212300186","",,G,154,0,2302,4330,12,B,23M16N17W26,
633685,32287,3835,25,.65625,2.625,42,OZ,70,A,62,A,1,02/27/2021,1200,23,M,16,N,12,W,16,"1","2321230008A","",,G,29143,0,2302,4364,8,B,23M16N12W16,
3859631,68075,510,5,.02166,.4332,200,ML,46300,S,5000,S,1,12/23/2021,1530,23,M,13,N,11,W,15,"01","23222300396","",,F,26017,0,2305,78,2,B,23M13N11W15,X
3859655,10244,379,7.5,.001035,.0138,.22,OZ,1,A,33.63,S,1,12/26/2021,1730,23,M,16,N,17,W,26,"1","23212300186","",,G,154,0,2305,102,16,B,23M16N17W26,
4000918,60417,229,37.3,.9322762,2.4994,32,OZ,1.5,A,1,A,1,11/01/2021,0800,23,M,13,N,10,W,17,"01","23212300040","",,G,65000,0,2302,50,1,B,23M13N10W17,
633360,61989,5999,19.05,.66387345,3.4849,51,OZ,168,A,10.2,A,1,03/12/2021,1500,23,M,13,N,11,W,26,"1","2319230831","",,G,29143,0,2302,4440,12,B,23M13N11W26,
633364,57870,1696,70,25.9,37,37,LB,168,A,37,A,1,03/30/2021,1500,23,M,13,N,11,W,26,"1","2319230831","",,G,29143,0,2302,4444,16,B,23M13N11W26,
633400,68809,151,21.49,1.61175,7.5,7.5,LB,.5,A,.5,A,1,01/20/2021,1100,23,M,17,N,11,W,07,"01","23202300093","",,A,5004,0,2302,4480,1,B,23M17N11W07,
633448,62474,401,99,3659.192757,3696.1543,520,GA,100,A,100,A,1,01/20/2021,1500,23,M,17,N,11,W,07,"01","2321230026A","",,G,4003,0,2302,1556,1,B,23M17N11W07,
633528,56469,1973,22.3,1.0982304,4.9248,75,OZ,40,A,15,A,1,02/02/2021,1100,23,M,17,N,11,W,29,"2","23212300314","",,G,29143,0,2302,1620,6,B,23M17N11W29,
4000924,44529,560,80,12,15,15,LB,6,A,6,A,1,05/25/2021,0800,23,M,12,N,11,W,17,"22","23222300025","",,G,29143,0,2302,56,9,B,23M12N11W17,
633424,63468,,,,.2681,4,OZ,30,A,4,A,1,01/17/2021,1230,23,M,16,N,12,W,17,"1","2321230108","",,G,29143,0,2302,411,3,B,23M16N12W17,
633519,58834,3835,25,.09375,.375,6,OZ,9,A,3,A,1,02/07/2021,1100,23,M,16,N,12,W,09,"5","2321230035A","",,G,29143,0,2302,1616,2,B,23M16N12W09,
633483,67218,2315,32,3.748928,11.7154,200,OZ,2,A,2,A,1,03/03/2021,1300,23,M,16,N,12,W,32,"2","2321230108","",,G,29143,0,2302,439,4,B,23M16N12W32,
633483,67218,2316,47,5.506238,11.7154,200,OZ,2,A,2,A,1,03/03/2021,1300,23,M,16,N,12,W,32,"2","2321230108","",,G,29143,0,2302,439,4,B,23M16N12W32,
633679,49868,5802,51,2.390625,4.6875,75,OZ,100,A,15.6,A,1,02/27/2021,1000,23,M,15,N,12,W,22,"1","2319230199A","",,G,29143,0,2302,4358,2,B,23M15N12W22,
633626,49868,5802,51,.796875,1.5625,25,OZ,10,A,2.5,A,1,02/19/2021,0700,23,M,15,N,15,W,27,"7","23212300453","",,G,29143,0,2302,4305,31,B,23M15N15W27,
3859600,58228,2328,1.2,.0030672,.2556,4,OZ,10000,S,320,S,1,04/27/2021,1800,23,M,21,N,15,W,25,"01","23212300189","",,G,26017,0,2305,47,1,B,23M21N15W25,
633552,46546,,,,9.6879,127.87,OZ,15,A,3.33,A,1,01/21/2021,0900,23,M,14,N,14,W,36,"10","2321230025A","",,G,29143,0,2302,1656,9,B,23M14N14W36,
633757,44529,560,80,.00704,.0088,4,GR,2500,S,620,S,1,01/08/2021,1215,23,M,18,N,17,W,29,"01","23202300326","",,G,26017,0,2302,4143,5,B,23M18N17W29,
633807,54030,,,,.4143,6,OZ,1,A,1,A,1,02/28/2021,0900,23,M,13,N,11,W,12,"4","2320230202A","",,G,29143,0,2302,4209,3,B,23M13N11W12,
3859669,71330,,,,62.2668,800,OZ,48,A,40,A,1,12/09/2021,1400,23,M,14,N,12,W,04,"5","23202300001","",,G,29143,0,2305,116,1,B,23M14N12W04,
3859684,62964,5822,20,.075,.375,6,OZ,1,A,17000,S,1,12/04/2021,1900,23,M,16,N,12,W,16,"01","23192300827","",,G,153,0,2305,131,2,B,23M16N12W16,
633347,57011,5820,48.7,8.275104,16.992,1.5,GA,12,A,3,A,1,02/10/2021,0700,23,M,13,N,12,W,01,"2","23212300453","",,G,29143,0,2302,4283,9,B,23M13N12W01,
633751,67218,2316,47,4.404981,9.3723,1.25,GA,2,A,2,A,1,01/21/2021,0900,23,M,17,N,12,W,33,"04","23212300331","",,G,29143,0,2302,4136,2,B,23M17N12W33,
633744,57011,5820,48.7,34.4795026,70.7998,800,OZ,48,A,40,A,1,03/06/2021,1100,23,M,14,N,12,W,04,"5","23202300001","",,G,29143,0,2302,4425,3,B,23M14N12W04,
633791,31850,1512,11.8,.0039176,.0332,.5,OZ,1,A,100,S,1,01/21/2021,1900,23,M,16,N,12,W,16,"01","23192300827","",,G,153,0,2302,4193,6,B,23M16N12W16,
3859670,61989,5999,19.05,2.08275555,10.9331,160,OZ,48,A,40,A,1,12/09/2021,1400,23,M,14,N,12,W,04,"5","23202300001","",,G,29143,0,2305,117,2,B,23M14N12W04,
3859562,55149,5928,40.6,.2108764,.5194,7,OZ,640,A,2,A,1,06/04/2021,1200,23,M,13,N,11,W,08,"2","2320230202A","",,G,28045,0,2305,23,2,B,23M13N11W08,
3859671,32287,3835,25,1.875,7.5,120,OZ,48,A,40,A,1,12/09/2021,1400,23,M,14,N,12,W,04,"5","23202300001","",,G,29143,0,2305,118,3,B,23M14N12W04,
633369,52551,1855,41,93.311408,227.5888,93.2,QT,145,A,23.3,A,1,03/08/2021,1500,23,M,13,N,11,W,26,"2","2319230831","",,G,29143,0,2302,4449,4,B,23M13N11W26,
633371,52551,1855,41,2.242659,5.4699,2.24,QT,145,A,.56,A,1,03/12/2021,1500,23,M,13,N,11,W,26,"2","2319230831","",,G,29143,0,2302,4451,6,B,23M13N11W26,
633606,49868,5802,51,.255,.5,8,OZ,4,A,.8,A,1,02/09/2021,0700,23,M,13,N,12,W,01,"3","23212300453","",,G,29143,0,2302,4285,11,B,23M13N12W01,
3859609,47884,3979,70,.17059,.2437,4,OZ,2500,S,620,S,1,12/07/2021,1300,23,M,18,N,17,W,29,"01","23202300326","",,G,26017,0,2305,56,4,B,23M18N17W29,
3859577,54030,,,,.2071,3,OZ,640,A,.5,A,1,06/11/2021,1200,23,M,14,N,11,W,33,"10","2320230202A","",,G,28045,0,2305,2,14,B,23M14N11W33,
3859595,46546,,,,15.8074,1.63,GA,40,A,8.67,A,1,12/17/2021,1200,23,M,13,N,15,W,36,"08","2321230025A","",,G,29143,0,2305,37,9,B,23M13N15W36,
1144118,71697,560,80,62.4,78,78,LB,26,A,26,A,1,04/23/2021,0230,23,M,14,N,15,W,13,"01","2321230025A","",,G,29143,0,2302,52,6,B,23M14N15W13,
633683,61989,5999,19.05,1.36681845,7.1749,105,OZ,70,A,62,A,1,02/27/2021,1200,23,M,16,N,12,W,16,"1","2321230008A","",,G,29143,0,2302,4362,6,B,23M16N12W16,
633693,57011,5820,48.7,4.137552,8.496,96,OZ,2.25,A,2.25,A,1,02/22/2021,1200,23,M,15,N,12,W,21,"5B","2321230008A","",,G,29143,0,2302,4372,3,B,23M15N12W21,
3859611,47884,3979,70,.17059,.2437,4,OZ,2500,S,299,S,1,12/07/2021,1330,23,M,18,N,17,W,29,"01","23202300326","",,G,26017,0,2305,58,6,B,23M18N17W29,
1144207,71697,560,80,212.96,266.2,266.2,LB,53.24,A,53.24,A,1,04/24/2021,0500,23,M,14,N,14,W,20,"23","2321230025A","",,G,29143,0,2302,142,27,B,23M14N14W20,
1144203,49029,2245,40,5.324,13.31,13.31,LB,53.24,A,53.24,A,1,04/03/2021,0800,23,M,14,N,14,W,20,"23","2321230025A","",,G,29143,0,2302,138,23,B,23M14N14W20,
1144218,71697,560,80,197.72,247.15,247.15,LB,49.43,A,49.43,A,1,04/30/2021,0600,23,M,15,N,15,W,28,"25","2321230025A","",,G,29143,0,2302,153,38,B,23M15N15W28,
3859559,54030,,,,.4143,6,OZ,380,A,1,A,1,06/08/2021,1200,23,M,13,N,11,W,16,"17","2320230202A","",,G,28045,0,2305,20,5,B,23M13N11W16,
1144137,68809,156,23.82,16.550136,69.48,69.48,LB,69.48,A,69.48,A,1,04/17/2021,0800,23,M,14,N,15,W,11,"05","2321230025A","",,G,29143,0,2302,71,25,B,23M14N15W11,
1144070,46656,2344,6.04,.21048796,3.4849,61.2,OZ,18,A,18,A,1,04/15/2021,1300,23,M,15,N,12,W,34,"1","2319230312A","",,G,4003,0,2302,36,5,B,23M15N12W34,
1144214,68809,156,23.82,7.90824,33.2,33.2,LB,33.2,A,33.2,A,1,04/23/2021,0100,23,M,14,N,15,W,12,"24","2321230025A","",,G,29143,0,2302,149,34,B,23M14N15W12,
3859620,44529,560,80,.02824,.0353,16,GR,2500,S,620,S,1,12/29/2021,1230,23,M,18,N,17,W,29,"01","23202300326","",,G,26017,0,2305,67,15,B,23M18N17W29,
1144246,71347,,,,4.7254,.56,GA,53.24,A,17.81,A,1,04/27/2021,0530,23,M,14,N,14,W,20,"23","2321230025A","",,G,29143,0,2302,145,30,B,23M14N14W20,
1144317,67040,560,80,40,50,50,LB,29,A,10,A,1,04/23/2021,0600,23,M,15,N,15,W,33,"01","2320230069A","",,G,29143,0,2302,252,5,B,23M15N15W33,
1144290,71347,,,,9282.119,1100,GA,12,A,11.38,A,1,04/14/2021,2200,23,M,13,N,12,W,01,"2","23212300453","",,G,29143,0,2302,225,10,B,23M13N12W01,
1144026,67040,560,80,139.2,174,174,LB,48,A,41,A,1,04/19/2021,1000,23,M,14,N,12,W,04,"5","23202300001","",,G,29143,0,2302,301,2,B,23M14N12W04,
3859650,10244,379,7.5,.0005175,.0069,.11,OZ,1,A,17.7,S,1,12/06/2021,1530,23,M,16,N,17,W,26,"1","23212300186","",,G,154,0,2305,97,11,B,23M16N17W26,
1144092,67272,2321,8.4,5.8200996,69.2869,8.75,GA,80,A,80,A,1,03/26/2021,1400,23,M,14,N,12,W,03,"09","2320230054A","",,G,4003,0,2302,22,8,B,23M14N12W03,
1144135,67383,,,,.4298,.06,GA,1.8,A,1.8,A,1,04/23/2021,0500,23,M,15,N,15,W,22,"04","2321230025A","",,G,29143,0,2302,69,23,B,23M15N15W22,
1144138,71697,560,80,166.752,208.44,208.44,LB,69.48,A,69.48,A,1,04/24/2021,0430,23,M,14,N,15,W,11,"05","2321230025A","",,G,29143,0,2302,72,26,B,23M14N15W11,
1144177,71697,560,80,40.8,51,51,LB,17,A,17,A,1,04/28/2021,0800,23,M,15,N,15,W,33,"17","2321230025A","",,G,29143,0,2302,112,66,B,23M15N15W33,
633454,49868,5802,51,9.4605,18.55,18.55,LB,74.2,A,24.73,A,1,02/10/2021,1130,23,M,13,N,14,W,02,"12","2321230025A","",,G,29143,0,2302,1562,1,B,23M13N14W02,
633480,67218,2316,47,22.024905,46.8615,800,OZ,30,A,8,A,1,03/02/2021,1330,23,M,16,N,12,W,17,"1","2321230108","",,G,29143,0,2302,436,1,B,23M16N12W17,
1144147,67383,,,,1.5671,28,OZ,8,A,7,A,1,04/23/2021,1400,23,M,15,N,15,W,20,"06","2321230025A","",,G,29143,0,2302,78,32,B,23M15N15W20,
4056653,27537,401,97.1,42.2216046,43.4826,6,GA,13.5,A,13.5,A,1,05/18/2021,2100,23,M,14,N,14,W,34,"01","23192300006","",,G,29143,0,2302,4,1,B,23M14N14W34,
4056720,47884,3979,70,.04326,.0618,30,ML,1600,S,600,S,1,01/28/2021,1038,23,M,17,N,17,W,04,"01","23212300070","",,G,26017,0,2302,173,6,B,23M17N17W04,
4056702,44529,560,80,.01408,.0176,8,GR,1000,S,600,S,1,12/21/2021,1009,23,M,18,N,17,W,32,"02","23222300070","",,G,26017,0,2302,140,7,B,23M18N17W32,
4056708,47884,3979,70,.04326,.0618,30,ML,1600,S,600,S,1,12/01/2021,0835,23,M,17,N,17,W,04,"01","23222300070","",,G,26017,0,2302,161,2,B,23M17N17W04,
4056686,59496,401,80,.36312,.4539,240,ML,4200,S,1000,S,1,12/01/2021,1128,23,M,18,N,17,W,14,"03","23222300070","",,G,26017,0,2302,102,3,B,23M18N17W14,
633753,8470,,,,.5831,8,OZ,2,A,2,A,1,01/21/2021,0900,23,M,17,N,12,W,33,"04","23212300331","",,G,29143,0,2302,4138,6,B,23M17N12W33,
1144109,71697,560,80,52,65,65,LB,13,A,13,A,1,04/24/2021,0900,23,M,15,N,12,W,34,"2","2319230312A","",,G,29143,0,2302,43,3,B,23M15N12W34,
1144144,67218,2316,47,16.915112,35.9896,4.8,GA,8,A,3.5,A,1,04/01/2021,1430,23,M,15,N,15,W,20,"06","2321230025A","",,G,29143,0,2302,75,29,B,23M15N15W20,
4056652,52260,151,53.8,5.38,10,10,LB,13.5,A,13.5,A,1,05/01/2021,2100,23,M,14,N,14,W,34,"01","23192300006","",,G,29143,0,2302,3,2,B,23M14N14W34,
4056692,59496,401,80,.36312,.4539,240,ML,4200,S,2000,S,1,12/17/2021,0759,23,M,18,N,17,W,14,"03","23222300070","",,G,26017,0,2302,108,9,B,23M18N17W14,
4056697,47884,3979,70,.04326,.0618,30,ML,1000,S,600,S,1,12/01/2021,0954,23,M,18,N,17,W,32,"02","23222300070","",,G,26017,0,2302,135,2,B,23M18N17W32,
4056700,44529,560,80,.01408,.0176,8,GR,1000,S,600,S,1,12/15/2021,0902,23,M,18,N,17,W,32,"02","23222300070","",,G,26017,0,2302,138,5,B,23M18N17W32,
633509,58834,3835,25,.21875,.875,14,OZ,20,A,7,A,1,02/01/2021,1300,23,M,16,N,12,W,06,"2","2321230313A","",,G,29143,0,2302,1608,2,B,23M16N12W06,
1144088,70736,151,46.1,221.28,480,480,LB,80,A,80,A,1,03/05/2021,1300,23,M,14,N,12,W,03,"09","2320230054A","",,G,4003,0,2302,18,4,B,23M14N12W03,
1144091,61486,4000,24.1,15.6677715,65.0115,7.5,GA,80,A,80,A,1,03/26/2021,1400,23,M,14,N,12,W,03,"09","2320230054A","",,G,4003,0,2302,21,7,B,23M14N12W03,
1144222,71347,,,,5.5376,84,OZ,44.38,A,40.38,A,1,04/21/2021,0600,23,M,15,N,12,W,09,"01","23212300495","",,G,29143,0,2302,157,2,B,23M15N12W09,
4056689,70244,1596,47,.643571,1.3693,600,ML,4200,S,1000,S,1,12/08/2021,1719,23,M,18,N,17,W,14,"03","23222300070","",,G,26017,0,2302,105,6,B,23M18N17W14,
4000917,60417,229,37.3,.9322762,2.4994,32,OZ,1.5,A,1,A,1,08/01/2021,0800,23,M,13,N,10,W,17,"01","23212300040","",,G,65000,0,2302,49,1,B,23M13N10W17,
633289,32287,3835,25,.9375,3.75,60,OZ,75,A,75,A,1,02/22/2021,0600,23,M,13,N,11,W,20,"1","23212300351","",,G,29143,0,2302,4225,4,B,23M13N11W20,
633345,61989,5999,19.05,.1952625,1.025,15,OZ,12,A,3,A,1,02/10/2021,0700,23,M,13,N,12,W,01,"2","23212300453","",,G,29143,0,2302,4281,7,B,23M13N12W01,
633513,58834,3835,25,.21875,.875,14,OZ,20,A,7,A,1,02/07/2021,1100,23,M,16,N,12,W,06,"2","2321230313A","",,G,29143,0,2302,1612,6,B,23M16N12W06,
633558,49868,5802,51,8.568,16.8,16.8,LB,53.24,A,22.4,A,1,01/20/2021,1400,23,M,14,N,14,W,20,"23","2321230025A","",,G,29143,0,2302,1669,22,B,23M14N14W20,
1144057,47310,401,97.1,49.1283276,50.5956,28,QT,27.5,A,14,A,1,04/21/2021,1900,23,M,14,N,12,W,03,"01","23202300139","",,G,29143,0,2302,332,1,B,23M14N12W03,
633462,49868,5802,51,8.6088,16.88,16.88,LB,49.43,A,22.5,A,1,02/18/2021,1530,23,M,15,N,15,W,28,"25","2321230025A","",,G,29143,0,2302,1570,9,B,23M15N15W28,
1144087,66769,3946,24.5,18.77582,76.636,8,GA,32,A,32,A,1,03/03/2021,0900,23,M,16,N,12,W,15,"04","2320230054A","",,G,29143,0,2302,17,13,B,23M16N12W15,
4056642,1857,765,98,1.467452,1.4974,26,OZ,.5,A,.5,A,1,12/02/2021,1030,23,M,17,N,11,W,07,"01","23202300093","",,A,5004,0,2302,300,2,B,23M17N11W07,
4056643,68809,151,21.49,.53725,2.5,2.5,LB,.25,A,.25,A,1,12/02/2021,1100,23,M,17,N,11,W,07,"02","23202300093","",,A,5004,0,2302,301,3,B,23M17N11W07,
4056647,70671,560,98,274.4,280,280,LB,14,A,14,A,1,06/08/2021,0400,23,M,16,N,12,W,05,"02-A","2320230046A","",,G,29143,0,2302,51,2,B,23M16N12W05,
633747,57011,5820,48.7,21.5497013,44.2499,500,OZ,40,A,20,A,1,03/09/2021,1400,23,M,13,N,12,W,13,"2","23202300001","",,G,29143,0,2302,4428,3,B,23M13N12W13,
633795,31850,1512,11.8,.0039176,.0332,.5,OZ,1,A,550,S,1,01/28/2021,1900,23,M,16,N,12,W,16,"01","23192300827","",,G,153,0,2302,4197,10,B,23M16N12W16,
633737,22904,151,37.5,2.3397,6.2392,4,PT,1,A,1,A,1,03/20/2021,0800,23,M,17,N,11,W,17,"01","2320230659","",,G,5004,0,2302,4418,1,B,23M17N11W17,
1144114,68809,151,21.49,2.3639,11,11,LB,26,A,11,A,1,04/02/2021,1201,23,M,14,N,15,W,13,"01","2321230025A","",,G,29143,0,2302,48,2,B,23M14N15W13,
1614352,58125,2257,27.6,7.6738764,27.8039,3,GA,98,A,13.25,A,1,05/26/2021,0800,23,M,12,N,13,W,17,"06","23212300022","",,G,30000,0,2302,795,3,B,23M12N13W17,
1614521,59362,5939,11.6,.065308,.563,8,OZ,7,A,2,A,1,05/28/2021,0800,23,M,12,N,14,W,22,"01","23192300887","",,G,29143,0,2302,18,6,B,23M12N14W22,
1614537,44529,560,80,624,780,780,LB,85,A,78,A,1,05/09/2021,0600,23,M,17,N,11,W,30,"320","2321230002A","",,G,29143,0,2302,34,4,B,23M17N11W30,
1614614,60284,2328,3,.010536,.3512,150,ML,10000,S,10000,S,1,05/21/2021,1800,23,M,13,N,12,W,06,"01","23202300348","",,G,26017,0,2302,599,7,B,23M13N12W06,
1144146,68809,151,21.49,1.5043,7,7,LB,8,A,7,A,1,04/23/2021,1400,23,M,15,N,15,W,20,"06","2321230025A","",,G,29143,0,2302,77,31,B,23M15N15W20,
1144170,71347,,,,7.0704,107.25,OZ,74.2,A,33,A,1,04/08/2021,1730,23,M,13,N,14,W,02,"12","2321230025A","",,G,29143,0,2302,101,55,B,23M13N14W02,
1614963,61440,211,75,360,480,480,LB,100,A,100,A,1,04/07/2021,0400,23,M,17,N,11,W,07,"01","2321230026A","",,G,4003,0,2302,137,2,B,23M17N11W07,
1614316,56777,1855,53.8,40.3977206,75.0887,7.5,GA,532.54,A,35,A,1,04/30/2021,1530,23,M,18,N,15,W,01,"17","23215800100","",,G,30000,0,2302,219,5,B,23M18N15W01,
1614833,30369,560,98,24.5,25,25,LB,5,A,5,A,1,05/25/2021,0800,23,M,15,N,12,W,04,"1","23202300631","",,G,29143,0,2302,94,2,B,23M15N12W04,
1144175,71697,560,80,68,85,85,LB,17,A,17,A,1,04/20/2021,0800,23,M,15,N,15,W,33,"17","2321230025A","",,G,29143,0,2302,110,64,B,23M15N15W33,
1144180,68809,151,21.49,.8596,4,4,LB,4,A,4,A,1,04/24/2021,0800,23,M,15,N,15,W,34,"01","23212300410","",,G,29143,0,2302,115,2,B,23M15N15W34,
1144019,59601,156,23.82,18.8178,79,79,LB,168,A,63.2,A,1,04/30/2021,1500,23,M,13,N,11,W,26,"1","2319230831","",,G,29143,0,2302,294,1,B,23M13N11W26,
1614991,62971,3850,17.6,1.2444784,7.0709,96,OZ,12,A,12,A,1,05/26/2021,1900,23,M,13,N,12,W,01,"2","23212300453","",,G,29143,0,2302,715,20,B,23M13N12W01,
1614827,70671,560,98,852.6,870,870,LB,58,A,58,A,1,05/12/2021,0815,23,M,13,N,11,W,09,"1","2320230574","",,G,29143,0,2302,88,1,B,23M13N11W09,
1614423,71697,560,80,172,215,215,LB,43,A,43,A,1,05/07/2021,0630,23,M,14,N,15,W,13,"03","2321230025A","",,G,29143,0,2302,291,13,B,23M14N15W13,
1615023,71697,560,80,105.6,132,132,LB,22,A,22,A,1,04/27/2021,1200,23,M,15,N,12,W,27,"02","2320230027A","",,G,29143,0,2302,171,1,B,23M15N12W27,
633324,51055,,,,13.8144,204.7,OZ,168,A,19.5,A,1,02/12/2021,1500,23,M,13,N,11,W,26,"1","2319230831","",,G,29143,0,2302,4260,4,B,23M13N11W26,
633702,44529,560,80,.0212,.0265,12,GR,2500,S,620,S,1,03/24/2021,1100,23,M,18,N,17,W,29,"01","23202300326","",,G,26017,0,2302,4383,9,B,23M18N17W29,
1144263,59601,151,21.49,.805875,3.75,3.75,LB,31,A,15,A,1,04/03/2021,0700,23,M,13,N,15,W,32,"1","2319230554","",,G,29143,0,2302,197,1,B,23M13N15W32,
1144301,71347,,,,3797.2305,450,GA,22,A,12.2,A,1,04/13/2021,2200,23,M,13,N,11,W,07,"6","23212300453","",,G,29143,0,2302,236,4,B,23M13N11W07,
1614549,64941,,,,2.362,36,OZ,16,A,4.5,A,1,05/12/2021,0800,23,M,12,N,10,W,19,"02","2320230387A","",,G,29143,0,2302,10,5,B,23M12N10W19,
1614565,62474,401,99,675.543231,682.3669,96,GA,100,A,100,A,1,05/07/2021,0400,23,M,17,N,11,W,07,"01","2321230026A","",,G,4003,0,2302,359,4,B,23M17N11W07,
1614643,71697,560,80,79.088,98.86,98.86,LB,49.43,A,49.43,A,1,05/29/2021,0630,23,M,15,N,15,W,28,"25","2321230025A","",,G,29143,0,2302,398,34,B,23M15N15W28,
633377,58834,3835,25,.515625,2.0625,33,OZ,29.5,A,11.06,A,1,03/08/2021,0700,23,M,15,N,12,W,09,"01","23202300375","",,G,29143,0,2302,4457,3,B,23M15N12W09,
633318,51055,,,,5.9523,88.2,OZ,145,A,8.4,A,1,02/24/2021,1500,23,M,13,N,11,W,26,"2","2319230831","",,G,29143,0,2302,4254,5,B,23M13N11W26,
1614579,71697,560,80,16.208,20.26,20.26,LB,10.13,A,10.13,A,1,05/21/2021,0530,23,M,15,N,15,W,28,"22","2321230025A","",,G,29143,0,2302,372,8,B,23M15N15W28,
1614588,71697,560,80,112,140,140,LB,33.2,A,28,A,1,05/01/2021,0430,23,M,14,N,15,W,12,"24","2321230025A","",,G,29143,0,2302,381,17,B,23M14N15W12,
1614598,56901,,,,33.8603,510,OZ,40,A,40,A,1,05/27/2021,0900,23,M,13,N,12,W,13,"2","23202300001","",,G,29143,0,2302,583,4,B,23M13N12W13,
1614651,57011,5820,48.7,19.4188328,39.8744,3.52,GA,134,A,22,A,1,05/26/2021,1000,23,M,15,N,12,W,16,"01A","2320230054A","",,G,29143,0,2302,406,6,B,23M15N12W16,
1614506,71697,560,80,48,60,60,LB,12,A,12,A,1,05/13/2021,0600,23,M,14,N,15,W,03,"15","2321230025A","",,G,29143,0,2302,338,23,B,23M14N15W03,
1614516,71697,560,80,19.2,24,24,LB,16,A,12,A,1,05/20/2021,0530,23,M,15,N,15,W,27,"19","2321230025A","",,G,29143,0,2302,348,33,B,23M15N15W27,
1615005,71697,560,80,24,30,30,LB,65,A,15,A,1,04/30/2021,1030,23,M,17,N,11,W,07,"03","2321230026A","",,G,29143,0,2302,153,6,B,23M17N11W07,
1614970,44529,560,80,160,200,200,LB,55,A,40,A,1,04/10/2021,1000,23,M,15,N,12,W,26,"1","2321230130A","",,G,29143,0,2302,144,1,B,23M15N12W26,
1615011,68809,156,23.82,3.4539,14.5,14.5,LB,15,A,14.5,A,1,04/22/2021,0800,23,M,12,N,11,W,18,"01","23202300330","",,G,29143,0,2302,159,10,B,23M12N11W18,
1615011,68809,151,21.49,3.11605,14.5,14.5,LB,15,A,14.5,A,1,04/22/2021,0800,23,M,12,N,11,W,18,"01","23202300330","",,G,29143,0,2302,159,10,B,23M12N11W18,
1614776,53883,5037,82,4.1,5,5,LB,5,A,5,A,1,05/24/2021,0800,23,M,17,N,11,W,08,"23598X01","23212300568","",,G,29143,0,2302,74,4,B,23M17N11W08,
1614791,71347,,,,5.4058,82,OZ,44.38,A,40.38,A,1,05/12/2021,0600,23,M,15,N,12,W,09,"01","23212300495","",,G,29143,0,2302,471,2,B,23M15N12W09,
1614840,71697,560,80,9.6,12,12,LB,6,A,6,A,1,05/21/2021,1200,23,M,15,N,12,W,27,"03","2320230027A","",,G,29143,0,2302,101,12,B,23M15N12W27,
1614890,47884,3979,70,.02135,.0305,.5,OZ,2500,S,299,S,1,05/07/2021,1515,23,M,18,N,17,W,29,"01","23202300326","",,G,26017,0,2302,505,2,B,23M18N17W29,
1614535,70671,560,98,290.08,296,296,LB,53,A,37,A,1,05/11/2021,0400,23,M,17,N,12,W,32,"200","2321230002A","",,G,29143,0,2302,32,7,B,23M17N12W32,
1614538,70671,560,98,764.4,780,780,LB,85,A,78,A,1,05/19/2021,0600,23,M,17,N,11,W,30,"320","2321230002A","",,G,29143,0,2302,35,5,B,23M17N11W30,
1614563,62903,2254,8,1.89524,23.6905,384,OZ,100,A,100,A,1,05/07/2021,0400,23,M,17,N,11,W,07,"01","2321230026A","",,G,4003,0,2302,357,2,B,23M17N11W07,
1614568,69468,2260,42.14,8.12273784,19.2756,2,GA,65,A,65,A,1,05/11/2021,1000,23,M,17,N,11,W,07,"03","2321230026A","",,G,29143,0,2302,361,6,B,23M17N11W07,
1614609,59496,401,80,3.02584,3.7823,2000,ML,10000,S,10000,S,1,05/15/2021,1200,23,M,13,N,12,W,06,"01","23202300348","",,G,26017,0,2302,594,2,B,23M13N12W06,
1615037,71697,560,80,27.2,34,34,LB,17,A,17,A,1,05/25/2021,1900,23,M,13,N,12,W,01,"5","23212300453","",,G,29143,0,2302,726,7,B,23M13N12W01,
1615049,64941,,,,6.8236,104,OZ,29.5,A,14,A,1,05/17/2021,0100,23,M,15,N,12,W,09,"01","23202300375","",,G,29143,0,2302,738,4,B,23M15N12W09,
